gender,credit_score,approved,pseudo_id,age_bin,income_band
M,531.0,0,599a959d5299223d,50s,30000
F,572.0,0,425d1fc6932742d9,30s,40000
M,819.0,1,efe3859dd6c8e5c4,30s,30000
M,634.0,0,c56c335514289bb5,60s,50000
M,813.0,0,691f343d9d8e5145,50s,50000
M,708.0,0,4dd1e79f67ac3d29,60s,40000
F,677.0,0,dbc456058b994856,40s,70000
M,575.0,0,ae8c141d4293cd1f,60s,50000
M,680.0,0,c7596bf8fcb673d5,50s,70000
M,812.0,0,779d6d68d4bb6102,50s,50000
M,789.0,0,89188758aceacb49,20s,50000
F,699.0,0,e786622060e9ec45,40s,40000
M,600.0,0,875903a40d6333c2,50s,50000
M,613.0,0,3dd2549c6297c33e,50s,60000
M,620.0,0,32738cbe09674440,60s,40000
F,769.0,1,8a9877be3b3b1ccb,30s,60000
F,794.0,0,23d1079a264aecb2,30s,40000
F,694.0,1,2cd9ea6f4a4bf7a9,60s,60000
F,659.0,0,0bfdbf7bc9d3987d,60s,40000
F,788.0,0,2dd7f2be99a8a2fc,20s,70000
M,611.0,1,a99a426bf95eb046,30s,50000
M,684.0,0,de42d85d411085ff,60s,80000
M,712.0,0,fe0eed0955b60bd4,20s,30000
M,620.0,0,e6f1dfe3e8796253,50s,20000
F,635.0,0,390e278d8481c0c8,20s,40000
M,630.0,0,96cece587d6ee1fd,20s,30000
F,779.0,0,e5d9b854da5d284e,50s,30000
F,814.0,0,f60560edd2973dcd,40s,60000
M,688.0,0,34d5055e715ba45c,40s,50000
F,661.0,0,c4ab7bd0108aa304,50s,40000
F,638.0,0,96b7185f3c773c05,30s,40000
F,680.0,0,2b3eebf70ac2d08a,40s,40000
M,641.0,0,3b88d19ccedb9e3e,40s,80000
M,673.0,0,e65d26f27d50ba2f,50s,40000
M,709.0,0,e9d8771ef6affac6,30s,30000
M,652.0,0,3e6103df2ef22706,40s,60000
M,667.0,0,a0a8303a9ba1029d,30s,50000
F,667.0,0,611f9038af23861f,40s,90000
F,658.0,0,7c7663a28d8d5f9d,50s,40000
M,649.0,0,bfc5f33b100de05a,30s,70000
M,733.0,0,1cc9ddd4f42410b9,40s,70000
M,556.0,0,01ad67a250800f63,60s,40000
M,790.0,0,03c655c0861e63fd,50s,40000
F,689.0,0,3d767d272a646807,60s,60000
M,723.0,0,f2b12fe81a8967cd,40s,60000
M,731.0,0,d1a7fe713d8c517b,30s,20000
F,630.0,0,504e91ddfdb2b1e3,60s,30000
M,616.0,0,6d69465fd34cd503,40s,10000
M,608.0,0,000081fb3da03dd7,30s,60000
F,663.0,0,7bad87340c90b95a,30s,50000
F,729.0,0,1c1619ad93ddc986,30s,50000
F,639.0,0,64a1ef041f548389,50s,20000
F,723.0,0,50d0991324aeaa85,20s,30000
M,514.0,0,dbadb55a462ffaf9,50s,40000
F,653.0,0,ae122bac085bd8ba,40s,40000
F,762.0,0,60a1c51abf2e2e8f,20s,50000
F,668.0,1,915c8af9fb12230b,40s,60000
F,622.0,1,fb7c6c64232d39c3,50s,90000
F,634.0,0,2110c69753829128,50s,50000
F,468.0,0,b21ede769561b7c9,40s,70000
M,609.0,0,918143fcd03ce2f4,30s,40000
F,754.0,0,e22a35b5f0dc4b0c,20s,20000
M,639.0,0,c4f1458d78d64092,20s,40000
F,647.0,0,c3869312e3cb64f3,30s,20000
F,517.0,0,16dab3181030c1e1,40s,50000
F,566.0,0,8a3b198b4079db24,20s,40000
F,763.0,0,24c18cb25d286830,60s,10000
M,723.0,0,b810bf2f0ea2fd99,40s,80000
F,589.0,0,d1a4620127b0282e,30s,40000
F,636.0,0,959e1716d81a4f86,60s,20000
M,678.0,0,2c96b901fa09d619,20s,70000
M,596.0,0,c7fd2aeaaac40478,60s,40000
M,540.0,0,aa53f612bd6fd9e5,30s,70000
F,669.0,0,60fa9fee5fa4ef2d,30s,40000
M,720.0,0,858ecdf752868d17,30s,40000
F,721.0,1,07a34d49f500369a,60s,60000
M,741.0,0,e064a60509263a4c,30s,60000
F,571.0,0,a925f72ec96bc1f5,60s,60000
M,684.0,0,fabeaba6c742b6fd,30s,50000
F,661.0,0,638d1bc5a9ce49b4,30s,60000
M,674.0,0,b7a3ebeec43408d1,40s,60000
F,665.0,0,fb5eb00c5583e220,50s,50000
F,634.0,0,5ee1b8c50df66a24,30s,50000
F,469.0,0,6ad0960890da448c,20s,20000
F,761.0,0,d35d2a17b819e4fb,30s,60000
M,703.0,0,68abb8c08ef4e716,40s,50000
M,576.0,0,a896025a1ad20061,20s,40000
M,713.0,0,55a6111b1b14c573,20s,70000
M,649.0,0,d82d9a3f00f7375c,60s,20000
F,651.0,0,7f73cac10839f635,20s,80000
F,626.0,0,b65b56f7ed3c60a7,30s,50000
F,718.0,0,9b83aa3f1b26d4be,50s,60000
F,624.0,0,9053d4e5afc1bee7,30s,40000
F,603.0,0,b3bf71fde3c28c03,40s,20000
F,759.0,0,0f4e9f12ff0b8256,20s,50000
M,667.0,0,59d6167bc161dfaf,50s,60000
M,670.0,0,4e8ac0b23c911992,40s,60000
F,728.0,0,13ec91ff7169ff8f,50s,50000
F,633.0,0,a190a06a914cf479,50s,10000
M,647.0,0,f1f00a9c71b31479,30s,20000
M,701.0,0,f25f6f72e58054a6,20s,90000
F,572.0,0,06b91b590ad4ad54,30s,30000
M,695.0,0,19d87ad6324e5633,20s,80000
M,627.0,0,3f71458dfb1505e5,40s,30000
F,740.0,1,eca923718847188b,20s,50000
F,718.0,0,2f4b8e408d524be2,60s,60000
M,709.0,0,1fe5f024229129ba,40s,40000
F,568.0,0,0afb860c971f54eb,30s,80000
M,673.0,0,d24f40921eec5eda,60s,50000
F,598.0,0,8e2ed3abd43f73d2,50s,60000
M,677.0,0,9935d7e076c266ff,30s,50000
F,518.0,0,b256b9195edc6cf4,20s,60000
M,572.0,0,cd1ddf4970e022b9,30s,80000
M,763.0,0,5c11afa154dc2512,40s,50000
F,706.0,1,9bfd7915a6fa4174,50s,80000
M,655.0,1,745df1548a39471e,30s,40000
M,616.0,0,0ddbdc9c0a9b7d76,50s,60000
M,604.0,0,7ef7c5e0be8be9ba,30s,60000
F,694.0,0,30f89f976d2efb4e,30s,30000
F,656.0,0,890a2b53bc5aea21,30s,50000
F,788.0,1,c2b88b34262399e3,20s,50000
M,667.0,0,9ed65edf51b3cc5c,30s,30000
M,684.0,1,22bc45f86405fd3a,30s,60000
M,583.0,0,35ee3be82a6989fd,30s,50000
F,655.0,0,225235e2fd2eb7f8,50s,50000
F,692.0,0,d2d7ba5717de9037,30s,50000
F,654.0,0,6b47dc60d7db8612,50s,50000
F,646.0,0,032a27147b5eecc1,50s,40000
M,703.0,0,4fabb2a3dc3e2447,40s,50000
F,786.0,0,23e02e8418a688f9,30s,40000
M,690.0,0,6f6bd3382a945597,50s,100000
M,760.0,0,3697536628dacdcc,30s,20000
M,724.0,0,effb56360c9e7517,30s,40000
M,756.0,0,4c0a4d52b1816362,50s,40000
M,637.0,0,a94718dce9289328,30s,90000
M,666.0,0,f75e5b7189342e2e,50s,30000
M,666.0,0,155359274130da03,20s,60000
F,718.0,0,eb3710175674d489,40s,50000
M,735.0,0,2fabc300feed1734,50s,60000
M,689.0,0,2a0c39d9c5c859a0,50s,70000
F,741.0,0,7d49468d8e44630f,40s,70000
F,641.0,0,230cd565661afe80,50s,40000
M,742.0,0,451c42d34183b727,30s,50000
M,751.0,1,8b89921ae57db90e,30s,20000
F,727.0,0,ada03defcd229593,20s,50000
M,689.0,0,1251f905b3469598,50s,40000
M,730.0,1,e615df1d72c401d4,50s,50000
F,617.0,0,27a8ec362788cc89,50s,20000
M,694.0,1,644934de78d90091,50s,60000
F,701.0,0,65dc41ce6b7b8496,20s,20000
F,587.0,0,221c3cad2c793237,40s,50000
F,713.0,0,b72ed26c5ca084f0,50s,30000
M,593.0,0,6c319a0ff028adb3,20s,30000
M,650.0,0,9ee60055b0110c64,40s,70000
M,683.0,0,8e7e1ac6244935bf,60s,60000
M,629.0,0,87c8a06bf6449981,30s,70000
F,686.0,0,137ec942285ba953,50s,80000
M,685.0,0,536f34ee7a59c241,40s,40000
F,623.0,0,30d8d7cadd034644,40s,80000
F,720.0,0,2d14d1d6e987b3e6,40s,20000
F,627.0,0,55bd19e0d31c4aaa,40s,60000
M,840.0,1,8e1b597b41c95486,50s,40000
M,672.0,0,ae63aeb75ab82e34,50s,30000
F,598.0,0,e3c8d3da1ee65aa4,30s,60000
F,611.0,0,8b7adc1fa5d6960e,60s,70000
F,760.0,0,fb07954d8fc18aed,40s,70000
F,651.0,0,18f4d3a643a2912b,40s,50000
F,585.0,0,840180102073ce27,30s,50000
M,740.0,1,6a66aa6d1e241ceb,30s,60000
F,651.0,0,2b309d64ef969575,40s,60000
M,726.0,0,f80bac38d36ec9dc,30s,60000
F,745.0,0,95220283e3c0f02a,30s,50000
F,699.0,0,0d55a16b7c7276b4,50s,70000
M,848.0,0,33e1c4868b8cb19d,30s,20000
M,559.0,0,10ba858ca4ff52e0,40s,50000
M,623.0,0,6cbdc2bee95c1887,20s,30000
F,662.0,0,814a28f8b7d55db5,20s,50000
M,838.0,0,c2b009eaa22cc8df,50s,80000
M,806.0,0,8505e09773a6f49e,20s,40000
M,770.0,0,d92bee05cc2f02b1,50s,50000
M,624.0,0,27e724331ef91b4c,50s,60000
M,633.0,0,5126a260f5666b97,40s,10000
M,622.0,0,3c9ef9fcf516b1e2,50s,40000
M,625.0,0,3dda9ee54673a033,30s,60000
M,784.0,0,95a34c07d51c9c4e,60s,10000
M,663.0,0,1feed234809382d4,30s,30000
M,672.0,0,9d3fd9334dd70f7e,30s,70000
M,734.0,0,3dea834c3855c84f,30s,70000
F,564.0,0,54166990b96fe73b,50s,60000
M,684.0,0,8035c6725db43fff,20s,70000
M,603.0,0,724a45ec4f5d0199,50s,50000
M,659.0,0,d21e0ee17974c227,20s,60000
M,639.0,0,17ed5496dc936e10,30s,40000
M,635.0,1,41062896fefae973,40s,50000
M,696.0,0,eafdaab594e7af1a,20s,40000
F,695.0,0,ec5c9b526ca142b9,40s,70000
M,665.0,0,785da93724c3b3f6,60s,80000
M,706.0,1,7f52e667bbf8278d,50s,70000
M,619.0,0,241594375518fd33,20s,40000
M,728.0,0,811988e9d57cfc4a,40s,30000
M,666.0,0,690363358698f9d3,40s,70000
F,646.0,0,c683466be04c5091,20s,60000
F,624.0,0,1a1e3765773a5ed1,40s,60000
M,663.0,0,a95b27f5d957b20a,40s,40000
M,811.0,1,f2970cba1bdcea99,40s,60000
M,676.0,0,b4d2e0ebbdc22cf3,30s,30000
M,600.0,0,66d2eb0edd295255,30s,60000
F,744.0,0,204ea6e07dac9e82,50s,70000
M,647.0,0,6f28156b7fd3b3e8,50s,80000
M,700.0,0,43f5d14d56a68879,20s,60000
F,638.0,0,79e357d0e41b1d8a,20s,30000
M,770.0,0,e560b16461047c96,40s,50000
M,639.0,0,e888c16afbb1e639,50s,90000
F,778.0,0,7c8b71b0a89c7623,20s,30000
M,607.0,0,b54dd5bea30e10ed,20s,50000
M,659.0,0,cd71eea7873e9e57,50s,80000
M,778.0,0,2ed429d853ea7617,50s,60000
F,692.0,0,3e71fba0a04d877c,50s,90000
M,839.0,0,8de134a95c50179d,50s,40000
M,661.0,0,b4351baed7b02ec8,60s,30000
M,698.0,0,02e00b8de2a31519,20s,70000
M,813.0,0,8718c227b88b0276,30s,30000
F,574.0,0,9bd93ed5eb6b6e9a,30s,50000
M,565.0,0,d2b01443d0611e8f,20s,50000
F,624.0,0,c3f6451d42f93bf3,50s,70000
F,737.0,0,d892174bc03cf64c,40s,60000
F,567.0,0,7ad0fa8c46e7fabb,20s,60000
M,722.0,0,4c24c913162a5014,20s,40000
F,717.0,0,0b1f3591723645d1,20s,70000
M,753.0,1,7058a8fb6efbc8df,40s,60000
F,705.0,0,06a185df0d4ffc13,30s,50000
F,775.0,0,19d36da6f4fef40e,60s,30000
M,718.0,1,9265c1615fbb4904,20s,40000
F,648.0,0,d955d2575661be08,40s,50000
M,600.0,0,cfc6a93e1cece3d2,30s,40000
F,640.0,0,41acff7b3b9062b1,30s,50000
F,677.0,0,2e1f44a9fd9bf10c,50s,80000
M,692.0,0,9adf9e8918338713,60s,70000
F,531.0,0,290181a2ed67eeb3,20s,50000
M,665.0,0,ffe264f1c024baff,40s,30000
F,682.0,0,62e1dae7d6c3b3d2,20s,70000
F,718.0,0,f221fa9bebdfe638,30s,50000
M,794.0,0,afb24053d70d1a86,40s,20000
M,693.0,0,d874fde0e9a1dd4b,30s,60000
M,616.0,0,4a6ec476d13fc370,30s,70000
M,553.0,0,78661d1ddd22872c,30s,10000
M,728.0,0,7442cd26d033fed6,30s,40000
M,619.0,0,f0e9a6e620f4d78e,30s,50000
M,741.0,0,8c1582b5d7da1e64,30s,60000
M,778.0,0,8ca349a302c4100b,50s,40000
F,572.0,0,f27b44090fb5f82d,20s,40000
F,719.0,0,9204482f4b58f3e5,20s,60000
F,770.0,0,a27a0541d80be563,40s,40000
M,751.0,0,cf97ab887b841d99,40s,60000
F,533.0,0,3c6c34194665a32d,30s,30000
F,620.0,0,e784a8365da92b35,20s,30000
M,590.0,0,a4590f6173c0191f,40s,60000
M,717.0,0,16c7b678eca73eb1,30s,50000
F,709.0,0,491492a34ab799b4,50s,70000
M,491.0,0,f56331aecb46dbbf,20s,40000
M,659.0,0,3433ac5aab8c83e6,20s,40000
F,736.0,0,2e5a3183f258d64b,40s,70000
M,690.0,0,fb83d04b5a9e1477,30s,20000
M,690.0,1,3624be62180b6685,50s,70000
F,654.0,0,6a457af97dd20d1b,40s,70000
F,606.0,0,57bbed46dc6de6a1,30s,70000
M,679.0,0,1926f54390add5d3,20s,40000
F,684.0,0,cb1cb2382a3f2145,20s,40000
F,723.0,0,afad7ddece65155f,50s,50000
M,729.0,0,c35ac0a2d549f39b,20s,30000
F,686.0,0,b4fc2db9b4b4640b,40s,30000
M,757.0,0,3fb3f72dd59bffc2,50s,60000
M,654.0,0,fff8f1de65ecc803,50s,60000
F,579.0,0,217a10cdddc4b1f0,30s,30000
M,713.0,0,8bb3dac613f338c3,20s,60000
F,689.0,0,ac0d5b3cd14c8955,50s,60000
F,715.0,0,c9f9c0e51dcedfef,50s,80000
M,591.0,0,6c31b0be2d246340,30s,60000
F,805.0,0,bb50fee202e379c8,40s,70000
M,730.0,0,ee61f2ad97361c36,20s,60000
F,660.0,0,14d45c515be851c8,50s,70000
M,615.0,0,3f815e261be9962c,50s,30000
F,755.0,0,407e0e94e1c566ba,30s,50000
F,603.0,0,4ed9996f69194b42,40s,50000
M,838.0,0,35a4a56b2ee11f2a,30s,50000
F,637.0,0,149925d496ccf7bb,20s,60000
F,800.0,1,b130330c3c55f1c5,20s,60000
F,667.0,1,92a04f68bc8117ce,60s,60000
F,791.0,1,5b33f42d50e4a680,40s,50000
F,629.0,1,37731c7efaa3bab7,20s,40000
M,681.0,0,c0150a3f3dba3a90,20s,70000
M,736.0,0,1fbcc6ffb88afcf4,30s,60000
M,726.0,0,356de032aec33f60,60s,30000
F,757.0,0,6f2d9f7a9e659ec0,30s,50000
M,646.0,0,cef7c83ed256a716,60s,20000
M,686.0,1,510aedd21f6b22c9,40s,50000
M,767.0,0,5b323e7e53e28836,50s,50000
F,631.0,0,60e40107ec872194,50s,40000
M,720.0,1,8ec9ddb9e834f41d,20s,80000
F,665.0,0,34b7ec85b3946d2f,20s,30000
M,694.0,0,5cb9e7107317dfb9,60s,60000
F,686.0,0,ae97e011f3839caf,60s,90000
M,625.0,0,61817f6c8be61423,20s,70000
M,662.0,0,869d405b619f2e57,40s,50000
F,690.0,0,c91a52e9989c3ab8,60s,30000
F,673.0,0,e96140ca4aa7c860,60s,30000
M,790.0,0,484559c5df5acc99,30s,40000
M,751.0,0,9fd408ce3b6f32a1,50s,40000
F,700.0,0,555cfc54860ee536,40s,40000
F,627.0,0,9c60bee310eafb0e,60s,40000
M,622.0,0,1b5cf97d7fc24464,20s,50000
M,818.0,0,79de3478f695ae38,40s,60000
F,609.0,0,f7be6902157f8b6b,20s,30000
F,688.0,0,9ffefc758ea79d9e,30s,40000
F,705.0,0,3bbd9e1404e3af7b,20s,50000
F,658.0,0,14394826b5e884e9,30s,50000
M,610.0,1,158036c585d6da8e,50s,80000
F,625.0,0,de6a7c181f2d8c40,40s,50000
F,642.0,0,0a6dce5fb3f4e7b0,30s,20000
F,630.0,0,20199c31d04f2d79,30s,60000
M,773.0,1,649ad9f7e84331c8,30s,60000
M,679.0,0,69024ddb09a75eec,50s,50000
F,643.0,1,a24a62564c84a2af,30s,30000
M,687.0,0,b0fb9445ebf09974,20s,80000
F,727.0,0,8fce6fb59e95b40d,40s,30000
M,656.0,0,091b0c044911f3ef,50s,60000
F,743.0,0,ee7204dba462f1d5,40s,50000
F,591.0,0,05ef003029e62dc3,20s,60000
M,762.0,1,651ebe77834bd563,20s,80000
M,679.0,0,282098782e3154bc,60s,60000
F,677.0,0,2ed8d3c5a17082e3,50s,40000
F,631.0,0,99ddcfb3b30d50eb,20s,70000
M,594.0,0,920e56ed200920b2,20s,40000
F,563.0,0,f3344d13ea9854e8,20s,50000
F,627.0,0,53cc14bc91148f7b,30s,30000
M,721.0,0,9a01c33ce96366a2,50s,30000
M,613.0,0,2f41efeb79a5c4fa,20s,50000
M,572.0,0,82c43fc2e2e55a27,50s,60000
M,616.0,0,fab19ed37d12a76b,20s,20000
M,653.0,0,d73c179527438c62,50s,60000
M,656.0,0,3aa40e4d00135446,30s,40000
F,671.0,0,439e507e0acc296c,60s,70000
M,752.0,0,a3835a7cdce8f34c,40s,40000
F,767.0,0,b22db9ea1160cc98,30s,30000
M,820.0,0,bc2b608096932841,30s,50000
M,566.0,0,4a1e83713f337941,50s,30000
F,620.0,0,81a33d23c2d1afab,30s,70000
F,729.0,0,d22924463e044e9f,30s,50000
M,648.0,0,d99c691ee8ebedab,50s,50000
M,740.0,0,70e3f4e24df3f969,40s,60000
M,694.0,0,663e99a909775d74,40s,30000
M,791.0,0,eb6b85df53b78ec0,30s,30000
M,753.0,0,074c22fa40f425b3,20s,60000
M,754.0,0,b294b7b2f29e1001,20s,30000
M,651.0,0,3194c35ff3a8af96,20s,30000
M,673.0,0,111777e47a4fe650,40s,70000
F,659.0,0,a0afb6adf31fc25e,40s,60000
F,575.0,0,e24b4fd591fd70a0,50s,30000
M,783.0,0,ccf4497f518f7005,50s,40000
M,732.0,0,d8737ea6442295df,20s,30000
M,656.0,0,29b0cc652c5e9d26,60s,80000
M,771.0,1,a10346f9db4aebfd,60s,70000
F,636.0,0,589a6d8cf7be413c,40s,40000
F,551.0,0,3b9e2e2b3f835d8e,40s,60000
F,751.0,0,e11071c633c6be82,20s,30000
F,591.0,0,a82e850772fed7b1,20s,40000
F,666.0,0,2b1e6e0a539a9c90,20s,50000
F,694.0,0,864ff73f3400633c,40s,60000
M,707.0,0,8fbbcc8596ec6b4e,30s,50000
M,739.0,0,895fc01532a30ae8,20s,50000
M,721.0,0,1a6ffabab3e5f32f,20s,50000
F,718.0,0,504934e7ef8c4bf5,20s,50000
M,625.0,0,1e4d70ab426dc38f,40s,40000
F,701.0,0,50927f4b05fa9bd1,50s,40000
F,575.0,0,51b1c69114fe18b3,40s,50000
M,789.0,1,3034d34a96e277cc,20s,60000
M,582.0,0,ae7d64dfa129fb63,20s,50000
M,656.0,0,43399913039738fc,20s,30000
M,588.0,0,53696e5f806362e3,50s,30000
F,629.0,0,b3aa1026ece3fe69,50s,60000
F,681.0,0,7d66f1ca69b9c0d1,30s,80000
F,643.0,0,0c0b001d483aa689,20s,50000
M,760.0,1,f282261e659c6214,30s,40000
M,696.0,0,23d00b4f455e78d5,50s,50000
M,648.0,0,9653e7f710b36e5a,20s,30000
F,671.0,0,411b525eb00d8a43,50s,70000
F,765.0,1,0afd291805d3bbe6,40s,50000
M,744.0,0,7631fb0be1f824a4,20s,40000
F,600.0,0,1213bfe8ab91d0d6,60s,50000
M,632.0,1,f5f7d99ff3f58e2d,40s,40000
F,713.0,0,adacb020d78679b9,40s,70000
M,705.0,0,b8cadb554fee30aa,20s,50000
M,606.0,0,a316dfcfbcfdd479,30s,50000
F,732.0,0,1e0c227077cc054f,40s,60000
M,618.0,0,adb6545fee2698f6,40s,40000
M,771.0,0,56adeab15a06af71,20s,50000
M,717.0,0,a7638b0074a3a3f8,40s,50000
M,601.0,0,8d02ab547c68463d,60s,20000
F,643.0,0,888d9dbfde544d63,50s,50000
F,642.0,0,f053db1e199aeb6d,20s,50000
F,691.0,0,1e91035f4d2d3303,60s,50000
M,666.0,0,2122fc6f0e2a2449,50s,50000
M,600.0,0,d3789acd226fba61,20s,50000
M,582.0,0,55872d73424a7307,20s,70000
M,718.0,0,e11b13028bc2358b,60s,30000
M,700.0,0,40d68270efbf84c5,20s,40000
F,687.0,0,5440f6b0e8a98b78,20s,60000
F,699.0,0,fa2c1f33fa076da0,30s,60000
F,637.0,0,af50fad25b796848,40s,60000
M,850.0,0,bfb1588a36a3eb0c,40s,60000
M,762.0,0,3826e3ad249becd2,60s,70000
M,660.0,1,6580b9c6deacffbc,50s,40000
M,643.0,0,561f121029787f99,20s,30000
M,480.0,0,2f04ceeb2669ef37,20s,40000
M,755.0,0,2bb483f341d6b184,20s,60000
F,735.0,0,8fc13389a05db459,30s,60000
M,642.0,0,049f17239b394532,30s,60000
F,580.0,0,953deece9e0c8849,60s,50000
M,599.0,0,3d42f9215fb8c828,30s,40000
F,711.0,0,e1a1fbb9e52a4bc2,20s,50000
M,674.0,0,a72fb1cd1196f3e9,50s,60000
M,728.0,0,d3c5ac47a0197d14,30s,70000
M,686.0,0,9ea624fe47b3c205,60s,30000
M,748.0,1,a9adad6366d8e66e,50s,60000
F,706.0,0,0764819d838556e2,50s,40000
M,738.0,0,4aef3b34c3a9e6b5,50s,60000
F,534.0,0,282548c1b5a29e58,20s,50000
M,594.0,0,9d2131ecd90c73ed,40s,80000
M,654.0,0,b0d634be3202edc6,30s,40000
M,756.0,0,4b6079e9b791bb96,40s,50000
M,812.0,1,007a7f450cc39faa,50s,60000
F,669.0,0,c61386f2cacd8291,40s,30000
F,637.0,0,369944ff825b27a8,30s,50000
F,543.0,0,bb4329d253ae3e71,60s,50000
M,740.0,1,b105b4f3547be0ab,40s,40000
M,641.0,0,67df203881326750,50s,40000
F,850.0,0,eef7bc1c4af0597c,30s,70000
M,628.0,0,cdbea70d9e1dfbc5,50s,40000
M,827.0,1,e8f83db320ac4363,30s,60000
M,732.0,0,e34ca38f62703263,40s,60000
F,608.0,0,1369926b94920ebc,50s,20000
F,696.0,0,435015731b9c8385,30s,60000
F,734.0,0,f1b223b75d6aad73,30s,20000
F,664.0,0,68d73e1d369d1c6b,60s,60000
M,739.0,0,2748250c4ca85ff5,60s,40000
F,737.0,0,1198e4713929a23d,30s,50000
M,722.0,0,afe9b45421e435bb,30s,30000
F,679.0,0,6ab6d173f3def6a4,30s,50000
M,598.0,0,5f80bc15e5984c9c,20s,70000
F,675.0,0,e9c477717b11fc27,40s,40000
M,692.0,0,a7d4df573757d0d5,30s,40000
M,549.0,0,c7ae00900d968357,50s,60000
M,692.0,1,33bc9e3fe3ada013,20s,60000
M,673.0,0,686e2bd0fce27433,40s,10000
M,589.0,0,156621eef56dea44,40s,90000
F,657.0,0,65386aa3ed0cf5f7,40s,60000
M,658.0,0,e46fc8bd49fa8cb3,20s,60000
F,815.0,0,e657efa5b4788c4b,40s,50000
M,695.0,0,7c09586bcd1f19f2,40s,20000
F,753.0,0,59f6515f8f14de40,30s,60000
M,672.0,1,8b949f24acf0a673,50s,40000
F,549.0,0,b6e57289805d12f4,40s,60000
F,727.0,0,ad4fbd2f8867172c,30s,50000
M,634.0,0,1b27c280983c3c7a,20s,50000
F,657.0,0,6e986d63ec55a098,20s,40000
M,606.0,0,c4876abd91ecbe5f,40s,70000
M,685.0,0,5fa9ba61ab58f446,30s,30000
F,755.0,0,91b8c58fd9e27439,50s,90000
F,745.0,0,3da7bac42d878b63,50s,90000
M,791.0,0,3786f0bd27f76a00,20s,80000
M,801.0,0,4740b3cb8705a107,40s,70000
F,537.0,0,9479c4b28dce7167,30s,50000
F,596.0,0,235ef30a285a1fba,20s,70000
F,553.0,0,4ca5b0f0c2fcdae5,40s,50000
M,724.0,0,74152ad5d835ff9a,40s,20000
F,631.0,0,8fec54a0958bdad8,20s,80000
M,646.0,0,802e3a1be884bf00,40s,70000
F,665.0,1,1a839e38b48dd830,50s,50000
M,707.0,0,eae08db1ef9cb394,30s,30000
F,576.0,0,bbe81b450134dad6,30s,40000
M,592.0,0,9ecf233658fa2001,20s,20000
F,680.0,0,9eba433b9152332e,20s,70000
F,764.0,1,e3e5954feebaceab,60s,20000
M,678.0,0,6061a68321b19f60,40s,60000
F,625.0,0,10a049af61202950,20s,30000
M,530.0,0,c1027f777cdaae6e,40s,20000
F,747.0,1,5c5f58427b54d876,20s,50000
M,628.0,0,74e8c93008b6a257,30s,40000
M,600.0,0,71f0c0e28f514b30,20s,70000
M,560.0,0,ec8eca89057dd383,40s,30000
M,579.0,0,0b0effc3b24d4f09,40s,40000
M,613.0,0,49f9658ade3ec527,40s,10000
F,663.0,0,78addc289ccba151,30s,10000
F,595.0,0,4ecf6d5a2da92975,30s,80000
F,693.0,0,5739da490add55ee,30s,90000
M,663.0,0,5b646cfa0231bdf9,20s,50000
M,836.0,0,c044f399456befc9,30s,40000
M,561.0,0,60472abbf79a7920,30s,40000
F,691.0,0,88d7a774b5796e47,40s,70000
F,692.0,0,d4ade3132f335a0e,20s,40000
M,608.0,0,26acf40a0d72e345,30s,50000
F,687.0,0,45b34b51bffad8e0,50s,50000
M,734.0,0,6904645c95b90cc6,60s,40000
M,687.0,0,a78aa4a8fb8f20fc,60s,40000
M,777.0,0,7795a3896562dc8d,30s,60000
M,528.0,0,df3eed71a24d805d,20s,30000
F,621.0,1,0edf8494b746961e,20s,60000
F,783.0,0,1247ea2e8a3a5241,20s,40000
M,744.0,0,6d5a4c77221fa09e,60s,50000
M,718.0,0,eccb88711b031051,50s,70000
F,766.0,0,c33630d813d20feb,50s,50000
F,546.0,0,9251f7c39df20187,50s,70000
F,736.0,0,250863af9468909f,30s,20000
M,755.0,0,482a53d53c6c41aa,40s,40000
F,634.0,0,3cecf816448a6f30,50s,50000
M,850.0,0,48bb6aa6308b5e68,50s,80000
F,694.0,0,333f44ec2fa03c15,40s,10000
M,527.0,0,82450b31ded00c4f,50s,50000
F,707.0,0,edb5c9de54a7ff95,30s,80000
M,630.0,0,fbfdc6c51b40ec7e,30s,40000
M,762.0,0,51cc0322de22e113,50s,50000
F,718.0,0,8beeb8223777b435,30s,60000
F,638.0,0,079ddecf9ab7b01b,50s,50000
M,785.0,1,513dc5c930f9062f,30s,80000
F,746.0,0,008f45c6dff313f5,30s,60000
F,622.0,0,5490d5d72d426a20,20s,70000
M,669.0,0,b5d4ae1aa5de89ae,40s,40000
M,716.0,0,ef881991cc2682b8,40s,40000
M,655.0,0,f4b8b923af316a3c,30s,50000
F,657.0,0,b0535979b26143b9,50s,30000
M,683.0,0,060b1de061e66553,20s,60000
M,605.0,0,efc5c8783c599ba3,20s,40000
F,524.0,0,f2aec4b7f3ea46fa,60s,40000
F,697.0,0,67a0da5e862de00f,40s,60000
F,541.0,0,c12f3f5fcaa24788,40s,30000
F,610.0,0,4b39d3496f46f779,20s,60000
F,556.0,0,0be39eca301d3215,40s,40000
F,565.0,0,a624fc0bebdd89e4,30s,70000
F,710.0,0,d16f95fddae4978e,40s,40000
M,664.0,0,c9719ce18d9c7065,20s,60000
M,662.0,0,7f522b1f33a53b62,40s,50000
M,588.0,0,e9dc2bf6ff091998,40s,60000
F,634.0,0,ad197d26443691dd,30s,50000
